# x_m,y_m,w_tr_right_m,w_tr_left_m
22.3624,5.0010,0.7625,0.7625
22.3628,5.0142,0.7626,0.7626
22.3630,5.0272,0.7626,0.7626
22.3629,5.0402,0.7625,0.7625
22.3628,5.0532,0.7625,0.7625
22.3628,5.0661,0.7625,0.7625
22.3627,5.0791,0.7625,0.7625
22.3626,5.0921,0.7625,0.7625
22.3625,5.1050,0.7625,0.7625
22.3625,5.1180,0.7625,0.7625
22.3625,5.1310,0.7625,0.7625
22.3624,5.1440,0.7625,0.7625
22.3624,5.1570,0.7625,0.7625
22.3624,5.1700,0.7625,0.7625
22.3624,5.1830,0.7625,0.7625
22.3624,5.1960,0.7625,0.7625
22.3624,5.2090,0.7625,0.7625
22.3624,5.2220,0.7625,0.7625
22.3624,5.2350,0.7625,0.7625
22.3624,5.2480,0.7625,0.7625
22.3624,5.2610,0.7625,0.7625
22.3624,5.2740,0.7625,0.7625
22.3625,5.2870,0.7625,0.7625
22.3625,5.3001,0.7625,0.7625
22.3625,5.3131,0.7625,0.7625
22.3625,5.3261,0.7625,0.7625
22.3625,5.3391,0.7625,0.7625
22.3626,5.3521,0.7625,0.7625
22.3626,5.3651,0.7625,0.7625
22.3626,5.3781,0.7625,0.7625
22.3626,5.3911,0.7625,0.7625
22.3626,5.4041,0.7625,0.7625
22.3626,5.4171,0.7625,0.7625
22.3626,5.4301,0.7625,0.7625
22.3626,5.4431,0.7625,0.7625
22.3626,5.4561,0.7625,0.7625
22.3626,5.4691,0.7625,0.7625
22.3625,5.4820,0.7625,0.7625
22.3625,5.4950,0.7624,0.7624
22.3625,5.5080,0.7624,0.7624
22.3624,5.5209,0.7624,0.7624
22.3623,5.5339,0.7624,0.7624
22.3623,5.5469,0.7623,0.7623
22.3622,5.5598,0.7623,0.7623
22.3623,5.5729,0.7624,0.7624
22.3625,5.5861,0.7626,0.7626
22.3630,5.5996,0.7630,0.7630
22.3633,5.6129,0.7633,0.7633
22.3613,5.6238,0.7613,0.7613
22.3556,5.6311,0.7555,0.7555
22.3504,5.6389,0.7504,0.7504
22.3495,5.6511,0.7495,0.7495
22.3503,5.6648,0.7503,0.7503
22.3501,5.6776,0.7501,0.7501
22.3496,5.6902,0.7496,0.7496
22.3501,5.7036,0.7501,0.7501
22.3507,5.7173,0.7507,0.7507
22.3476,5.7271,0.7476,0.7476
22.3408,5.7334,0.7408,0.7408
22.3372,5.7427,0.7372,0.7372
22.3373,5.7559,0.7373,0.7373
22.3375,5.7691,0.7375,0.7375
22.3376,5.7821,0.7376,0.7376
22.3375,5.7951,0.7375,0.7375
22.3375,5.8081,0.7375,0.7375
22.3375,5.8211,0.7375,0.7375
22.3375,5.8341,0.7375,0.7375
22.3375,5.8471,0.7375,0.7375
22.3375,5.8601,0.7375,0.7375
22.3375,5.8731,0.7375,0.7375
22.3375,5.8861,0.7375,0.7375
22.3375,5.8991,0.7375,0.7375
22.3375,5.9121,0.7375,0.7375
22.3375,5.9251,0.7375,0.7375
22.3375,5.9381,0.7375,0.7375
22.3375,5.9511,0.7375,0.7375
22.3375,5.9641,0.7375,0.7375
22.3375,5.9771,0.7375,0.7375
22.3375,5.9901,0.7375,0.7375
22.3375,6.0031,0.7375,0.7375
22.3375,6.0161,0.7375,0.7375
22.3375,6.0291,0.7375,0.7375
22.3375,6.0421,0.7375,0.7375
22.3375,6.0551,0.7375,0.7375
22.3375,6.0681,0.7375,0.7375
22.3375,6.0811,0.7375,0.7375
22.3375,6.0941,0.7375,0.7375
22.3375,6.1071,0.7375,0.7375
22.3375,6.1201,0.7375,0.7375
22.3375,6.1331,0.7375,0.7375
22.3375,6.1461,0.7375,0.7375
22.3375,6.1591,0.7375,0.7375
22.3375,6.1721,0.7375,0.7375
22.3375,6.1851,0.7375,0.7375
22.3375,6.1981,0.7375,0.7375
22.3375,6.2111,0.7375,0.7375
22.3375,6.2241,0.7375,0.7375
22.3375,6.2371,0.7375,0.7375
22.3375,6.2501,0.7375,0.7375
22.3375,6.2631,0.7375,0.7375
22.3375,6.2761,0.7375,0.7375
22.3375,6.2891,0.7375,0.7375
22.3375,6.3021,0.7375,0.7375
22.3375,6.3151,0.7375,0.7375
22.3375,6.3281,0.7375,0.7375
22.3375,6.3411,0.7375,0.7375
22.3375,6.3541,0.7375,0.7375
22.3375,6.3671,0.7375,0.7375
22.3375,6.3801,0.7375,0.7375
22.3375,6.3931,0.7375,0.7375
22.3375,6.4061,0.7375,0.7375
22.3375,6.4191,0.7375,0.7375
22.3375,6.4321,0.7375,0.7375
22.3375,6.4451,0.7375,0.7375
22.3375,6.4581,0.7375,0.7375
22.3375,6.4711,0.7375,0.7375
22.3375,6.4841,0.7375,0.7375
22.3375,6.4971,0.7375,0.7375
22.3375,6.5101,0.7375,0.7375
22.3375,6.5231,0.7375,0.7375
22.3375,6.5361,0.7375,0.7375
22.3375,6.5491,0.7375,0.7375
22.3375,6.5621,0.7375,0.7375
22.3375,6.5751,0.7375,0.7375
22.3375,6.5881,0.7375,0.7375
22.3375,6.6011,0.7375,0.7375
22.3375,6.6141,0.7375,0.7375
22.3375,6.6271,0.7375,0.7375
22.3375,6.6401,0.7375,0.7375
22.3375,6.6531,0.7375,0.7375
22.3375,6.6661,0.7375,0.7375
22.3375,6.6791,0.7375,0.7375
22.3375,6.6921,0.7375,0.7375
22.3375,6.7051,0.7375,0.7375
22.3375,6.7181,0.7375,0.7375
22.3375,6.7311,0.7375,0.7375
22.3375,6.7441,0.7375,0.7375
22.3375,6.7571,0.7375,0.7375
22.3375,6.7701,0.7375,0.7375
22.3375,6.7831,0.7375,0.7375
22.3375,6.7961,0.7375,0.7375
22.3375,6.8091,0.7375,0.7375
22.3375,6.8221,0.7375,0.7375
22.3375,6.8351,0.7375,0.7375
22.3375,6.8481,0.7375,0.7375
22.3375,6.8611,0.7375,0.7375
22.3375,6.8741,0.7375,0.7375
22.3375,6.8871,0.7375,0.7375
22.3375,6.9001,0.7375,0.7375
22.3375,6.9131,0.7375,0.7375
22.3375,6.9261,0.7375,0.7375
22.3375,6.9391,0.7375,0.7375
22.3375,6.9521,0.7375,0.7375
22.3375,6.9651,0.7375,0.7375
22.3375,6.9781,0.7375,0.7375
22.3375,6.9911,0.7375,0.7375
22.3375,7.0041,0.7375,0.7375
22.3375,7.0171,0.7375,0.7375
22.3375,7.0301,0.7375,0.7375
22.3375,7.0431,0.7375,0.7375
22.3375,7.0561,0.7375,0.7375
22.3375,7.0691,0.7375,0.7375
22.3375,7.0821,0.7375,0.7375
22.3375,7.0951,0.7375,0.7375
22.3375,7.1081,0.7375,0.7375
22.3375,7.1211,0.7375,0.7375
22.3375,7.1341,0.7375,0.7375
22.3375,7.1471,0.7375,0.7375
22.3375,7.1601,0.7375,0.7375
22.3375,7.1731,0.7375,0.7375
22.3375,7.1861,0.7375,0.7375
22.3375,7.1991,0.7375,0.7375
22.3375,7.2121,0.7375,0.7375
22.3375,7.2251,0.7375,0.7375
22.3375,7.2381,0.7375,0.7375
22.3375,7.2511,0.7375,0.7375
22.3375,7.2641,0.7375,0.7375
22.3375,7.2771,0.7375,0.7375
22.3375,7.2901,0.7375,0.7375
22.3375,7.3031,0.7375,0.7375
22.3375,7.3161,0.7375,0.7375
22.3375,7.3291,0.7375,0.7375
22.3375,7.3421,0.7375,0.7375
22.3375,7.3551,0.7375,0.7375
22.3375,7.3681,0.7375,0.7375
22.3375,7.3811,0.7375,0.7375
22.3375,7.3941,0.7375,0.7375
22.3375,7.4071,0.7375,0.7375
22.3375,7.4201,0.7375,0.7375
22.3375,7.4331,0.7375,0.7375
22.3375,7.4461,0.7375,0.7375
22.3375,7.4591,0.7375,0.7375
22.3375,7.4721,0.7375,0.7375
22.3375,7.4851,0.7375,0.7375
22.3375,7.4981,0.7375,0.7375
22.3375,7.5111,0.7375,0.7375
22.3375,7.5241,0.7375,0.7375
22.3375,7.5371,0.7375,0.7375
22.3375,7.5501,0.7375,0.7375
22.3375,7.5631,0.7375,0.7375
22.3375,7.5761,0.7375,0.7375
22.3375,7.5891,0.7375,0.7375
22.3375,7.6021,0.7375,0.7375
22.3375,7.6151,0.7375,0.7375
22.3375,7.6281,0.7375,0.7375
22.3379,7.6415,0.7379,0.7379
22.3357,7.6523,0.7357,0.7357
22.3287,7.6583,0.7287,0.7287
22.3246,7.6672,0.7246,0.7246
22.3249,7.6805,0.7249,0.7249
22.3251,7.6937,0.7251,0.7251
22.3250,7.7066,0.7250,0.7250
22.3249,7.7195,0.7249,0.7249
22.3251,7.7327,0.7251,0.7251
22.3253,7.7459,0.7253,0.7253
22.3210,7.7546,0.7209,0.7209
22.3140,7.7606,0.7140,0.7140
22.3121,7.7717,0.7122,0.7122
22.3125,7.7851,0.7125,0.7125
22.3125,7.7981,0.7124,0.7124
22.3125,7.8111,0.7124,0.7124
22.3125,7.8241,0.7124,0.7124
22.3125,7.8371,0.7125,0.7125
22.3125,7.8501,0.7126,0.7126
22.3125,7.8631,0.7127,0.7127
22.3125,7.8761,0.7127,0.7127
22.3125,7.8891,0.7127,0.7127
22.3125,7.9021,0.7126,0.7126
22.3125,7.9151,0.7124,0.7124
22.3125,7.9281,0.7123,0.7123
22.3125,7.9411,0.7122,0.7122
22.3125,7.9541,0.7122,0.7122
22.3125,7.9671,0.7122,0.7122
22.3125,7.9801,0.7123,0.7123
22.3125,7.9931,0.7126,0.7126
22.3125,8.0061,0.7130,0.7130
22.3125,8.0191,0.7135,0.7135
22.3125,8.0321,0.7142,0.7142
22.3125,8.0450,0.7151,0.7151
22.3125,8.0579,0.7162,0.7162
22.3125,8.0707,0.7175,0.7175
22.3125,8.0835,0.7190,0.7190
22.3125,8.0963,0.7208,0.7208
22.3125,8.1089,0.7228,0.7228
22.3125,8.1215,0.7249,0.7249
22.3125,8.1341,0.7269,0.7269
22.3125,8.1467,0.7285,0.7285
22.3125,8.1594,0.7295,0.7295
22.3125,8.1722,0.7297,0.7297
22.3125,8.1851,0.7291,0.7291
22.3125,8.1980,0.7282,0.7282
22.3125,8.2110,0.7270,0.7270
22.3125,8.2240,0.7259,0.7259
22.3125,8.2370,0.7251,0.7251
22.3125,8.2500,0.7246,0.7246
22.3125,8.2630,0.7243,0.7243
22.3125,8.2760,0.7243,0.7243
22.3125,8.2890,0.7244,0.7244
22.3125,8.3020,0.7246,0.7246
22.3125,8.3150,0.7248,0.7248
22.3125,8.3280,0.7251,0.7251
22.3125,8.3410,0.7253,0.7253
22.3125,8.3540,0.7255,0.7255
22.3125,8.3670,0.7255,0.7255
22.3125,8.3800,0.7254,0.7254
22.3125,8.3930,0.7252,0.7252
22.3125,8.4060,0.7251,0.7251
22.3125,8.4190,0.7249,0.7249
22.3125,8.4320,0.7248,0.7248
22.3125,8.4450,0.7247,0.7247
22.3125,8.4580,0.7247,0.7247
22.3124,8.4709,0.7249,0.7249
22.3124,8.4839,0.7251,0.7251
22.3124,8.4969,0.7252,0.7252
22.3126,8.5100,0.7252,0.7252
22.3128,8.5233,0.7248,0.7248
22.3124,8.5359,0.7250,0.7250
22.3070,8.5434,0.7307,0.7307
22.3006,8.5501,0.7370,0.7370
22.2992,8.5620,0.7377,0.7377
22.3006,8.5758,0.7375,0.7375
22.3008,8.5889,0.7376,0.7376
22.2971,8.6003,0.7375,0.7375
22.2915,8.6109,0.7373,0.7373
22.2871,8.6221,0.7373,0.7373
22.2862,8.6348,0.7376,0.7376
22.2875,8.6484,0.7380,0.7380
22.2882,8.6617,0.7382,0.7382
22.2879,8.6744,0.7383,0.7383
22.2873,8.6870,0.7387,0.7387
22.2868,8.6997,0.7396,0.7396
22.2872,8.7129,0.7414,0.7414
22.2883,8.7266,0.7439,0.7439
22.2885,8.7394,0.7453,0.7453
22.2854,8.7497,0.7436,0.7436
22.2789,8.7574,0.7387,0.7387
22.2750,8.7669,0.7365,0.7365
22.2749,8.7794,0.7387,0.7387
22.2750,8.7920,0.7412,0.7412
22.2749,8.8044,0.7438,0.7438
22.2749,8.8167,0.7467,0.7467
22.2751,8.8291,0.7500,0.7500
22.2756,8.8416,0.7538,0.7538
22.2729,8.8521,0.7540,0.7540
22.2649,8.8596,0.7486,0.7486
22.2621,8.8699,0.7491,0.7491
22.2625,8.8820,0.7533,0.7533
22.2620,8.8936,0.7567,0.7567
22.2628,8.9056,0.7615,0.7615
22.2635,8.9175,0.7665,0.7665
22.2595,8.9273,0.7665,0.7665
22.2518,8.9356,0.7625,0.7625
22.2495,8.9460,0.7645,0.7645
22.2500,8.9574,0.7696,0.7696
22.2500,8.9686,0.7744,0.7744
22.2500,8.9797,0.7792,0.7792
22.2507,8.9910,0.7845,0.7845
22.2482,9.0016,0.7868,0.7868
22.2395,9.0104,0.7837,0.7837
22.2368,9.0204,0.7864,0.7864
22.2384,9.0314,0.7931,0.7931
22.2342,9.0412,0.7944,0.7944
22.2256,9.0499,0.7915,0.7915
22.2243,9.0599,0.7957,0.7957
22.2258,9.0706,0.8027,0.8027
22.2213,9.0802,0.8042,0.8042
22.2107,9.0889,0.8002,0.8002
22.2017,9.0976,0.7977,0.7977
22.2000,9.1075,0.8021,0.8021
22.1956,9.1171,0.8042,0.8042
22.1882,9.1262,0.8036,0.8036
22.1870,9.1359,0.8090,0.8090
22.1800,9.1449,0.8093,0.8093
22.1747,9.1534,0.8031,0.8031
22.1749,9.1615,0.7953,0.7953
22.1691,9.1688,0.7911,0.7911
22.1597,9.1771,0.7877,0.7877
22.1515,9.1870,0.7824,0.7824
22.1434,9.1955,0.7785,0.7785
22.1338,9.1994,0.7795,0.7795
22.1234,9.2017,0.7824,0.7824
22.1146,9.2095,0.7799,0.7799
22.1063,9.2187,0.7759,0.7759
22.0982,9.2278,0.7714,0.7714
22.0899,9.2356,0.7676,0.7676
22.0789,9.2377,0.7690,0.7690
22.0699,9.2425,0.7665,0.7665
22.0619,9.2490,0.7621,0.7621
22.0508,9.2508,0.7631,0.7631
22.0427,9.2576,0.7587,0.7587
22.0338,9.2628,0.7562,0.7562
22.0215,9.2621,0.7605,0.7605
22.0105,9.2643,0.7618,0.7618
22.0028,9.2720,0.7570,0.7570
21.9927,9.2752,0.7574,0.7574
21.9830,9.2795,0.7567,0.7567
21.9746,9.2864,0.7533,0.7533
21.9638,9.2882,0.7555,0.7555
21.9552,9.2946,0.7531,0.7531
21.9461,9.3004,0.7516,0.7516
21.9341,9.3006,0.7551,0.7551
21.9220,9.2996,0.7562,0.7562
21.9112,9.2999,0.7509,0.7509
21.9008,9.2999,0.7435,0.7435
21.8899,9.2997,0.7391,0.7391
21.8810,9.3065,0.7414,0.7414
21.8719,9.3129,0.7424,0.7424
21.8608,9.3125,0.7372,0.7372
21.8498,9.3127,0.7326,0.7326
21.8387,9.3128,0.7280,0.7280
21.8269,9.3117,0.7223,0.7223
21.8158,9.3123,0.7185,0.7185
21.8069,9.3181,0.7204,0.7204
21.7982,9.3246,0.7232,0.7232
21.7871,9.3259,0.7206,0.7206
21.7749,9.3249,0.7154,0.7154
21.7630,9.3246,0.7113,0.7113
21.7513,9.3250,0.7081,0.7081
21.7393,9.3252,0.7047,0.7047
21.7268,9.3246,0.7007,0.7007
21.7153,9.3254,0.6984,0.6984
21.7061,9.3302,0.7007,0.7007
21.6978,9.3363,0.7047,0.7047
21.6871,9.3390,0.7051,0.7051
21.6735,9.3373,0.7006,0.7006
21.6608,9.3371,0.6981,0.6981
21.6483,9.3373,0.6962,0.6962
21.6365,9.3385,0.6956,0.6956
21.6297,9.3456,0.7016,0.7016
21.6208,9.3504,0.7053,0.7053
21.6078,9.3501,0.7037,0.7037
21.5948,9.3500,0.7023,0.7023
21.5819,9.3500,0.7014,0.7014
21.5688,9.3500,0.7007,0.7007
21.5558,9.3499,0.7001,0.7001
21.5428,9.3499,0.6999,0.6999
21.5331,9.3532,0.7032,0.7032
21.5263,9.3594,0.7094,0.7094
21.5170,9.3631,0.7131,0.7131
21.5043,9.3634,0.7134,0.7134
21.4903,9.3624,0.7124,0.7124
21.4769,9.3619,0.7119,0.7119
21.4641,9.3622,0.7122,0.7122
21.4513,9.3624,0.7124,0.7124
21.4384,9.3625,0.7126,0.7126
21.4255,9.3626,0.7126,0.7126
21.4125,9.3626,0.7126,0.7126
21.3995,9.3626,0.7126,0.7126
21.3865,9.3626,0.7126,0.7126
21.3735,9.3626,0.7126,0.7126
21.3605,9.3626,0.7126,0.7126
21.3474,9.3625,0.7125,0.7125
21.3344,9.3625,0.7125,0.7125
21.3214,9.3625,0.7125,0.7125
21.3084,9.3625,0.7125,0.7125
21.2954,9.3625,0.7125,0.7125
21.2824,9.3625,0.7125,0.7125
21.2694,9.3625,0.7125,0.7125
21.2564,9.3625,0.7125,0.7125
21.2434,9.3625,0.7125,0.7125
21.2304,9.3625,0.7125,0.7125
21.2174,9.3625,0.7125,0.7125
21.2044,9.3625,0.7125,0.7125
21.1914,9.3625,0.7125,0.7125
21.1784,9.3625,0.7125,0.7125
21.1654,9.3625,0.7125,0.7125
21.1524,9.3625,0.7125,0.7125
21.1394,9.3625,0.7125,0.7125
21.1264,9.3625,0.7125,0.7125
21.1134,9.3625,0.7125,0.7125
21.1004,9.3625,0.7125,0.7125
21.0874,9.3625,0.7125,0.7125
21.0744,9.3625,0.7125,0.7125
21.0614,9.3625,0.7125,0.7125
21.0484,9.3625,0.7125,0.7125
21.0354,9.3625,0.7125,0.7125
21.0224,9.3625,0.7125,0.7125
21.0094,9.3625,0.7125,0.7125
20.9964,9.3625,0.7125,0.7125
20.9834,9.3625,0.7125,0.7125
20.9704,9.3625,0.7125,0.7125
20.9574,9.3625,0.7125,0.7125
20.9444,9.3625,0.7125,0.7125
20.9314,9.3625,0.7125,0.7125
20.9184,9.3625,0.7125,0.7125
20.9054,9.3625,0.7125,0.7125
20.8924,9.3625,0.7125,0.7125
20.8794,9.3625,0.7125,0.7125
20.8664,9.3625,0.7125,0.7125
20.8534,9.3625,0.7125,0.7125
20.8404,9.3625,0.7125,0.7125
20.8274,9.3625,0.7125,0.7125
20.8144,9.3625,0.7125,0.7125
20.8014,9.3625,0.7125,0.7125
20.7884,9.3625,0.7125,0.7125
20.7754,9.3625,0.7125,0.7125
20.7624,9.3625,0.7125,0.7125
20.7494,9.3625,0.7125,0.7125
20.7364,9.3625,0.7125,0.7125
20.7234,9.3625,0.7125,0.7125
20.7104,9.3625,0.7125,0.7125
20.6974,9.3625,0.7125,0.7125
20.6844,9.3625,0.7125,0.7125
20.6714,9.3625,0.7125,0.7125
20.6584,9.3625,0.7125,0.7125
20.6454,9.3625,0.7125,0.7125
20.6324,9.3625,0.7125,0.7125
20.6194,9.3625,0.7125,0.7125
20.6064,9.3625,0.7125,0.7125
20.5934,9.3625,0.7125,0.7125
20.5804,9.3625,0.7125,0.7125
20.5674,9.3625,0.7125,0.7125
20.5544,9.3625,0.7125,0.7125
20.5414,9.3625,0.7125,0.7125
20.5284,9.3625,0.7125,0.7125
20.5154,9.3625,0.7125,0.7125
20.5024,9.3625,0.7125,0.7125
20.4894,9.3625,0.7125,0.7125
20.4764,9.3625,0.7125,0.7125
20.4634,9.3625,0.7125,0.7125
20.4504,9.3625,0.7125,0.7125
20.4374,9.3625,0.7125,0.7125
20.4244,9.3625,0.7125,0.7125
20.4114,9.3625,0.7125,0.7125
20.3984,9.3625,0.7125,0.7125
20.3854,9.3625,0.7125,0.7125
20.3724,9.3625,0.7125,0.7125
20.3594,9.3625,0.7125,0.7125
20.3464,9.3625,0.7125,0.7125
20.3334,9.3625,0.7125,0.7125
20.3204,9.3625,0.7125,0.7125
20.3074,9.3625,0.7125,0.7125
20.2944,9.3625,0.7125,0.7125
20.2814,9.3625,0.7125,0.7125
20.2684,9.3625,0.7125,0.7125
20.2554,9.3625,0.7125,0.7125
20.2424,9.3625,0.7125,0.7125
20.2294,9.3625,0.7124,0.7124
20.2164,9.3625,0.7124,0.7124
20.2034,9.3625,0.7124,0.7124
20.1904,9.3625,0.7124,0.7124
20.1774,9.3625,0.7124,0.7124
20.1644,9.3625,0.7124,0.7124
20.1514,9.3625,0.7124,0.7124
20.1384,9.3625,0.7124,0.7124
20.1254,9.3625,0.7124,0.7124
20.1124,9.3625,0.7125,0.7125
20.0994,9.3625,0.7125,0.7125
20.0864,9.3625,0.7125,0.7125
20.0734,9.3625,0.7125,0.7125
20.0604,9.3625,0.7125,0.7125
20.0474,9.3625,0.7125,0.7125
20.0344,9.3625,0.7125,0.7125
20.0214,9.3625,0.7125,0.7125
20.0084,9.3625,0.7125,0.7125
19.9954,9.3625,0.7125,0.7125
19.9824,9.3625,0.7125,0.7125
19.9694,9.3625,0.7126,0.7126
19.9564,9.3625,0.7126,0.7126
19.9434,9.3625,0.7126,0.7126
19.9304,9.3625,0.7126,0.7126
19.9174,9.3625,0.7127,0.7127
19.9044,9.3625,0.7127,0.7127
19.8914,9.3625,0.7127,0.7127
19.8784,9.3625,0.7127,0.7127
19.8654,9.3625,0.7127,0.7127
19.8524,9.3625,0.7126,0.7126
19.8394,9.3625,0.7126,0.7126
19.8264,9.3625,0.7125,0.7125
19.8134,9.3625,0.7124,0.7124
19.8003,9.3625,0.7123,0.7123
19.7873,9.3625,0.7122,0.7122
19.7743,9.3625,0.7121,0.7121
19.7613,9.3625,0.7121,0.7121
19.7483,9.3625,0.7122,0.7122
19.7353,9.3625,0.7125,0.7125
19.7223,9.3625,0.7130,0.7130
19.7094,9.3625,0.7137,0.7137
19.6965,9.3625,0.7146,0.7146
19.6836,9.3625,0.7159,0.7159
19.6708,9.3625,0.7174,0.7174
19.6580,9.3625,0.7191,0.7191
19.6452,9.3625,0.7208,0.7208
19.6324,9.3625,0.7223,0.7223
19.6195,9.3625,0.7234,0.7234
19.6067,9.3625,0.7242,0.7242
19.5938,9.3625,0.7247,0.7247
19.5808,9.3625,0.7250,0.7250
19.5678,9.3625,0.7251,0.7251
19.5549,9.3625,0.7252,0.7252
19.5419,9.3625,0.7252,0.7252
19.5289,9.3625,0.7252,0.7252
19.5158,9.3625,0.7251,0.7251
19.5028,9.3625,0.7251,0.7251
19.4898,9.3625,0.7250,0.7250
19.4768,9.3625,0.7250,0.7250
19.4638,9.3625,0.7249,0.7249
19.4508,9.3625,0.7249,0.7249
19.4378,9.3625,0.7249,0.7249
19.4248,9.3625,0.7249,0.7249
19.4118,9.3625,0.7250,0.7250
19.3988,9.3625,0.7250,0.7250
19.3859,9.3625,0.7250,0.7250
19.3729,9.3624,0.7251,0.7251
19.3599,9.3625,0.7251,0.7251
19.3469,9.3625,0.7251,0.7251
19.3338,9.3625,0.7251,0.7251
19.3208,9.3625,0.7250,0.7250
19.3077,9.3626,0.7249,0.7249
19.2947,9.3626,0.7249,0.7249
19.2817,9.3626,0.7249,0.7249
19.2688,9.3625,0.7250,0.7250
19.2560,9.3623,0.7252,0.7252
19.2431,9.3622,0.7253,0.7253
19.2299,9.3624,0.7251,0.7251
19.2161,9.3632,0.7243,0.7243
19.2037,9.3626,0.7249,0.7249
19.1957,9.3577,0.7299,0.7299
19.1890,9.3513,0.7362,0.7362
19.1779,9.3491,0.7379,0.7379
19.1638,9.3513,0.7375,0.7375
19.1510,9.3505,0.7374,0.7374
19.1397,9.3465,0.7375,0.7375
19.1284,9.3425,0.7376,0.7376
19.1168,9.3393,0.7375,0.7375
19.1046,9.3373,0.7375,0.7375
19.0919,9.3365,0.7375,0.7375
19.0788,9.3367,0.7375,0.7375
19.0657,9.3371,0.7375,0.7375
19.0525,9.3373,0.7375,0.7375
19.0395,9.3375,0.7375,0.7375
19.0264,9.3376,0.7375,0.7375
19.0134,9.3377,0.7375,0.7375
19.0004,9.3377,0.7375,0.7375
18.9874,9.3377,0.7375,0.7375
18.9744,9.3377,0.7375,0.7375
18.9614,9.3377,0.7375,0.7375
18.9484,9.3376,0.7375,0.7375
18.9354,9.3376,0.7375,0.7375
18.9225,9.3376,0.7375,0.7375
18.9095,9.3375,0.7375,0.7375
18.8965,9.3375,0.7375,0.7375
18.8835,9.3375,0.7375,0.7375
18.8705,9.3375,0.7375,0.7375
18.8575,9.3375,0.7375,0.7375
18.8445,9.3375,0.7375,0.7375
18.8315,9.3374,0.7375,0.7375
18.8185,9.3374,0.7375,0.7375
18.8055,9.3374,0.7375,0.7375
18.7925,9.3374,0.7375,0.7375
18.7795,9.3374,0.7375,0.7375
18.7665,9.3374,0.7375,0.7375
18.7535,9.3374,0.7375,0.7375
18.7405,9.3374,0.7375,0.7375
18.7275,9.3374,0.7375,0.7375
18.7145,9.3374,0.7375,0.7375
18.7015,9.3375,0.7375,0.7375
18.6885,9.3375,0.7375,0.7375
18.6755,9.3375,0.7375,0.7375
18.6625,9.3375,0.7375,0.7375
18.6495,9.3375,0.7375,0.7375
18.6365,9.3375,0.7375,0.7375
18.6235,9.3375,0.7375,0.7375
18.6105,9.3375,0.7375,0.7375
18.5975,9.3375,0.7375,0.7375
18.5845,9.3375,0.7375,0.7375
18.5715,9.3375,0.7375,0.7375
18.5585,9.3375,0.7375,0.7375
18.5455,9.3375,0.7375,0.7375
18.5324,9.3375,0.7375,0.7375
18.5194,9.3375,0.7375,0.7375
18.5064,9.3376,0.7375,0.7375
18.4934,9.3376,0.7375,0.7375
18.4804,9.3375,0.7375,0.7375
18.4675,9.3375,0.7375,0.7375
18.4545,9.3375,0.7375,0.7375
18.4415,9.3375,0.7375,0.7375
18.4285,9.3375,0.7375,0.7375
18.4155,9.3375,0.7375,0.7375
18.4025,9.3375,0.7375,0.7375
18.3895,9.3375,0.7375,0.7375
18.3765,9.3375,0.7375,0.7375
18.3635,9.3375,0.7375,0.7375
18.3505,9.3375,0.7375,0.7375
18.3375,9.3375,0.7375,0.7375
18.3245,9.3375,0.7375,0.7375
18.3115,9.3375,0.7375,0.7375
18.2985,9.3375,0.7375,0.7375
18.2855,9.3375,0.7375,0.7375
18.2725,9.3375,0.7375,0.7375
18.2595,9.3375,0.7375,0.7375
18.2465,9.3375,0.7375,0.7375
18.2335,9.3375,0.7375,0.7375
18.2204,9.3375,0.7375,0.7375
18.2074,9.3375,0.7375,0.7375
18.1944,9.3376,0.7375,0.7375
18.1814,9.3375,0.7375,0.7375
18.1685,9.3375,0.7375,0.7375
18.1555,9.3375,0.7375,0.7375
18.1425,9.3374,0.7374,0.7374
18.1295,9.3374,0.7374,0.7374
18.1164,9.3375,0.7375,0.7375
18.1032,9.3378,0.7378,0.7378
18.0903,9.3376,0.7376,0.7376
18.0824,9.3326,0.7326,0.7326
18.0760,9.3260,0.7260,0.7260
18.0643,9.3246,0.7246,0.7246
18.0509,9.3250,0.7250,0.7250
18.0379,9.3251,0.7252,0.7252
18.0250,9.3249,0.7254,0.7254
18.0120,9.3251,0.7261,0.7261
17.9987,9.3254,0.7272,0.7272
17.9873,9.3236,0.7263,0.7263
17.9791,9.3184,0.7218,0.7218
17.9712,9.3129,0.7173,0.7173
17.9597,9.3112,0.7169,0.7169
17.9455,9.3127,0.7202,0.7202
17.9328,9.3130,0.7226,0.7226
17.9206,9.3126,0.7245,0.7245
17.9082,9.3124,0.7266,0.7266
17.8956,9.3123,0.7289,0.7289
17.8829,9.3124,0.7315,0.7315
17.8704,9.3125,0.7343,0.7343
17.8581,9.3126,0.7376,0.7376
17.8462,9.3126,0.7411,0.7411
17.8344,9.3126,0.7449,0.7449
17.8227,9.3125,0.7486,0.7486
17.8108,9.3125,0.7523,0.7523
17.7988,9.3125,0.7557,0.7557
17.7864,9.3125,0.7587,0.7587
17.7739,9.3125,0.7611,0.7611
17.7611,9.3125,0.7628,0.7628
17.7484,9.3125,0.7634,0.7634
17.7357,9.3125,0.7630,0.7630
17.7232,9.3125,0.7613,0.7613
17.7108,9.3125,0.7587,0.7587
17.6985,9.3125,0.7554,0.7554
17.6862,9.3125,0.7520,0.7520
